Zip Code,Official USPS city name,Official USPS State Code,Official State Name,Primary Official County Name,Official County Name
67448,Gypsum,KS,Kansas,Saline,"Saline,McPherson,Dickinson"
67484,Tescott,KS,Kansas,Ottawa,"Ottawa,Saline,Lincoln"
67491,Windom,KS,Kansas,McPherson,"McPherson,Rice"
67651,Natoma,KS,Kansas,Osborne,"Osborne,Rooks,Ellis,Russell"
67657,Palco,KS,Kansas,Rooks,"Rooks,Graham,Trego"
67659,Penokee,KS,Kansas,Graham,Graham
67661,Phillipsburg,KS,Kansas,Phillips,Phillips
67757,Selden,KS,Kansas,Sheridan,"Sheridan,Decatur"
67863,Marienthal,KS,Kansas,Wichita,"Wichita,Scott"
67953,Richfield,KS,Kansas,Morton,Morton
68033,Ithaca,NE,Nebraska,Saunders,Saunders
68064,Valley,NE,Nebraska,Douglas,"Douglas,Saunders,Washington"
68072,Winslow,NE,Nebraska,Dodge,Dodge
68157,Omaha,NE,Nebraska,Sarpy,"Sarpy,Douglas"
68318,Blue Springs,NE,Nebraska,Gage,Gage
68328,Clatonia,NE,Nebraska,Gage,Gage
68329,Cook,NE,Nebraska,Johnson,"Johnson,Otoe"
68337,Dawson,NE,Nebraska,Richardson,Richardson
68347,Eagle,NE,Nebraska,Cass,"Cass,Otoe,Lancaster"
68366,Greenwood,NE,Nebraska,Cass,"Cass,Lancaster"
68416,Ohiowa,NE,Nebraska,Fillmore,Fillmore
68417,Otoe,NE,Nebraska,Otoe,Otoe
68423,Pleasant Dale,NE,Nebraska,Seward,Seward
68439,Staplehurst,NE,Nebraska,Seward,Seward
68447,Table Rock,NE,Nebraska,Pawnee,"Pawnee,Johnson"
68711,Amelia,NE,Nebraska,Holt,Holt
68780,Stuart,NE,Nebraska,Holt,Holt
68876,Shelton,NE,Nebraska,Buffalo,"Buffalo,Hall"
68922,Arapahoe,NE,Nebraska,Furnas,"Furnas,Gosper"
68927,Bertrand,NE,Nebraska,Phelps,"Phelps,Gosper"
69351,Lakeside,NE,Nebraska,Sheridan,"Sheridan,Garden"
70393,Plattenville,LA,Louisiana,Assumption,Assumption
70458,Slidell,LA,Louisiana,St. Tammany,St. Tammany
70525,Church Point,LA,Louisiana,Acadia,"Acadia,St. Landry"
70528,Delcambre,LA,Louisiana,Vermilion,"Vermilion,Iberia"
70586,Ville Platte,LA,Louisiana,Evangeline,"Evangeline,St. Landry"
70631,Cameron,LA,Louisiana,Cameron,Cameron
70646,Hayes,LA,Louisiana,Calcasieu,Calcasieu
70654,Mittie,LA,Louisiana,Allen,Allen
70736,Glynn,LA,Louisiana,Pointe Coupee,Pointe Coupee
70760,New Roads,LA,Louisiana,Pointe Coupee,Pointe Coupee
70782,Tunica,LA,Louisiana,West Feliciana,West Feliciana
71108,Shreveport,LA,Louisiana,Caddo,Caddo
71223,Bonita,LA,Louisiana,Morehouse,Morehouse
71233,Delta,LA,Louisiana,Madison,Madison
71272,Ruston,LA,Louisiana,Lincoln,Lincoln
71403,Anacoco,LA,Louisiana,Vernon,"Vernon,Sabine"
71409,Boyce,LA,Louisiana,Rapides,Rapides
71439,Hornbeck,LA,Louisiana,Vernon,"Vernon,Sabine"
71602,White Hall,AR,Arkansas,Jefferson,"Jefferson,Grant"
71740,Emerson,AR,Arkansas,Columbia,Columbia
71745,Harrell,AR,Arkansas,Calhoun,Calhoun
71858,Rosston,AR,Arkansas,Nevada,Nevada
71937,Cove,AR,Arkansas,Polk,Polk
71999,Arkadelphia,AR,Arkansas,Clark,Clark
72030,Cleveland,AR,Arkansas,Conway,"Conway,Van Buren"
72044,Edgemont,AR,Arkansas,Cleburne,"Cleburne,Stone"
72130,Prim,AR,Arkansas,Cleburne,Cleburne
72169,Tupelo,AR,Arkansas,Jackson,Jackson
72322,Caldwell,AR,Arkansas,St. Francis,St. Francis
72415,Black Rock,AR,Arkansas,Lawrence,Lawrence
72416,Bono,AR,Arkansas,Craighead,"Craighead,Greene"
72429,Fisher,AR,Arkansas,Poinsett,Poinsett
72437,Lake City,AR,Arkansas,Craighead,Craighead
72532,Evening Shade,AR,Arkansas,Sharp,"Sharp,Izard"
72567,Pleasant Grove,AR,Arkansas,Stone,Stone
72714,Bella Vista,AR,Arkansas,Benton,Benton
72738,Hindsville,AR,Arkansas,Madison,"Madison,Washington,Benton"
72756,Rogers,AR,Arkansas,Benton,"Benton,Madison"
72801,Russellville,AR,Arkansas,Pope,Pope
72838,Gravelly,AR,Arkansas,Yell,Yell
72943,Magazine,AR,Arkansas,Logan,"Logan,Yell"
73015,Carnegie,OK,Oklahoma,Caddo,"Caddo,Kiowa,Washita"
73033,Eakly,OK,Oklahoma,Caddo,Caddo
73041,Gotebo,OK,Oklahoma,Kiowa,"Kiowa,Washita"
73073,Orlando,OK,Oklahoma,Logan,"Logan,Noble,Payne,Garfield"
73111,Oklahoma City,OK,Oklahoma,Oklahoma,Oklahoma
73165,Oklahoma City,OK,Oklahoma,Cleveland,Cleveland
73442,Loco,OK,Oklahoma,Stephens,"Stephens,Jefferson"
73444,Hennepin,OK,Oklahoma,Murray,"Murray,Carter"
73459,Thackerville,OK,Oklahoma,Love,Love
73555,Manitou,OK,Oklahoma,Tillman,Tillman
73568,Temple,OK,Oklahoma,Cotton,Cotton
73662,Sayre,OK,Oklahoma,Beckham,"Beckham,Roger Mills,Greer"
73738,Garber,OK,Oklahoma,Garfield,Garfield
73739,Goltry,OK,Oklahoma,Alfalfa,"Alfalfa,Garfield"
74003,Bartlesville,OK,Oklahoma,Washington,"Washington,Osage"
74132,Tulsa,OK,Oklahoma,Tulsa,"Tulsa,Creek"
74365,Salina,OK,Oklahoma,Mayes,"Mayes,Delaware"
74434,Fort Gibson,OK,Oklahoma,Muskogee,"Muskogee,Cherokee,Wagoner"
74470,Webbers Falls,OK,Oklahoma,Muskogee,Muskogee
74633,Burbank,OK,Oklahoma,Osage,Osage
74730,Calera,OK,Oklahoma,Bryan,Bryan
74829,Boley,OK,Oklahoma,Okfuskee,Okfuskee
74834,Chandler,OK,Oklahoma,Lincoln,Lincoln
74875,Tryon,OK,Oklahoma,Lincoln,Lincoln
74883,Wetumka,OK,Oklahoma,Hughes,"Hughes,Okfuskee"
75063,Irving,TX,Texas,Dallas,Dallas
75101,Bardwell,TX,Texas,Ellis,Ellis
75155,Rice,TX,Texas,Navarro,Navarro
75216,Dallas,TX,Texas,Dallas,Dallas
75244,Dallas,TX,Texas,Dallas,Dallas
75246,Dallas,TX,Texas,Dallas,Dallas
75413,Bailey,TX,Texas,Fannin,Fannin
75480,Scroggins,TX,Texas,Franklin,Franklin
75604,Longview,TX,Texas,Gregg,"Gregg,Upshur"
75785,Rusk,TX,Texas,Cherokee,Cherokee
76001,Arlington,TX,Texas,Tarrant,Tarrant
76070,Nemo,TX,Texas,Somervell,"Somervell,Johnson"
76103,Fort Worth,TX,Texas,Tarrant,Tarrant
76210,Denton,TX,Texas,Denton,Denton
76238,Era,TX,Texas,Cooke,Cooke
76239,Forestburg,TX,Texas,Montague,"Montague,Cooke"
76250,Lindsay,TX,Texas,Cooke,Cooke
76357,Byers,TX,Texas,Clay,Clay
76448,Eastland,TX,Texas,Eastland,Eastland
76484,Palo Pinto,TX,Texas,Palo Pinto,Palo Pinto
76502,Temple,TX,Texas,Bell,Bell
76541,Killeen,TX,Texas,Bell,Bell
76542,Killeen,TX,Texas,Bell,Bell
76543,Killeen,TX,Texas,Bell,Bell
76571,Salado,TX,Texas,Bell,Bell
76622,Aquilla,TX,Texas,Hill,Hill
77005,Houston,TX,Texas,Harris,Harris
77025,Houston,TX,Texas,Harris,Harris
77047,Houston,TX,Texas,Harris,Harris
77068,Houston,TX,Texas,Harris,Harris
77070,Houston,TX,Texas,Harris,Harris
77074,Houston,TX,Texas,Harris,Harris
77336,Huffman,TX,Texas,Harris,Harris
77345,Kingwood,TX,Texas,Harris,Harris
77498,Sugar Land,TX,Texas,Fort Bend,Fort Bend
77551,Galveston,TX,Texas,Galveston,Galveston
77615,Evadale,TX,Texas,Jasper,Jasper
77661,Stowell,TX,Texas,Chambers,Chambers
77865,Marquez,TX,Texas,Leon,Leon
77982,Port O'Connor,TX,Texas,Calhoun,Calhoun
77983,Seadrift,TX,Texas,Calhoun,Calhoun
78058,Mountain Home,TX,Texas,Kerr,"Kerr,Gillespie,Real"
78152,Saint Hedwig,TX,Texas,Bexar,Bexar
78208,San Antonio,TX,Texas,Bexar,Bexar
78338,Armstrong,TX,Texas,Kenedy,Kenedy
78393,Woodsboro,TX,Texas,Refugio,Refugio
78412,Corpus Christi,TX,Texas,Nueces,Nueces
78569,Lyford,TX,Texas,Willacy,"Willacy,Hidalgo,Cameron"
78586,San Benito,TX,Texas,Cameron,Cameron
78593,Santa Rosa,TX,Texas,Cameron,Cameron
78602,Bastrop,TX,Texas,Bastrop,Bastrop
78628,Georgetown,TX,Texas,Williamson,Williamson
78640,Kyle,TX,Texas,Hays,"Hays,Caldwell"
78676,Wimberley,TX,Texas,Hays,"Hays,Blanco"
78727,Austin,TX,Texas,Travis,"Travis,Williamson"
78752,Austin,TX,Texas,Travis,Travis
78843,Laughlin Afb,TX,Texas,Val Verde,Val Verde
78941,Flatonia,TX,Texas,Fayette,"Fayette,Bastrop,Gonzales"
79016,Canyon,TX,Texas,Randall,Randall
79110,Amarillo,TX,Texas,Randall,Randall
79229,Dickens,TX,Texas,Dickens,Dickens
79325,Farwell,TX,Texas,Parmer,"Parmer,Bailey"
79355,Plains,TX,Texas,Yoakum,Yoakum
79357,Ralls,TX,Texas,Crosby,Crosby
79366,Ransom Canyon,TX,Texas,Lubbock,Lubbock
79535,Maryneal,TX,Texas,Nolan,Nolan
79764,Odessa,TX,Texas,Ector,Ector
80013,Aurora,CO,Colorado,Arapahoe,Arapahoe
80246,Denver,CO,Colorado,Denver,"Denver,Arapahoe"
80260,Denver,CO,Colorado,Adams,Adams
80426,Burns,CO,Colorado,Eagle,"Eagle,Routt"
80475,Shawnee,CO,Colorado,Park,Park
80504,Longmont,CO,Colorado,Boulder,"Boulder,Weld,Larimer"
80538,Loveland,CO,Colorado,Larimer,Larimer
80621,Fort Lupton,CO,Colorado,Weld,Weld
80642,Hudson,CO,Colorado,Weld,"Weld,Adams"
80727,Eckley,CO,Colorado,Yuma,Yuma
80728,Fleming,CO,Colorado,Logan,Logan
80805,Bethune,CO,Colorado,Kit Carson,Kit Carson
80834,Seibert,CO,Colorado,Kit Carson,Kit Carson
80902,Colorado Springs,CO,Colorado,El Paso,El Paso
81007,Pueblo,CO,Colorado,Pueblo,Pueblo
81052,Lamar,CO,Colorado,Prowers,"Prowers,Bent"
81073,Springfield,CO,Colorado,Baca,Baca
81212,Canon City,CO,Colorado,Fremont,Fremont
81227,Monarch,CO,Colorado,Chaffee,Chaffee
81610,Dinosaur,CO,Colorado,Moffat,Moffat
82223,Lingle,WY,Wyoming,Goshen,Goshen
82523,Pavillion,WY,Wyoming,Fremont,Fremont
82620,Alcova,WY,Wyoming,Natrona,"Natrona,Carbon"
83253,May,ID,Idaho,Lemhi,"Lemhi,Custer"
83323,Declo,ID,Idaho,Cassia,Cassia
83332,Hagerman,ID,Idaho,Gooding,"Gooding,Twin Falls"
83404,Idaho Falls,ID,Idaho,Bonneville,Bonneville
83424,Felt,ID,Idaho,Teton,Teton
83530,Grangeville,ID,Idaho,Idaho,Idaho
83677,Yellow Pine,ID,Idaho,Valley,Valley
83709,Boise,ID,Idaho,Ada,Ada
83712,Boise,ID,Idaho,Ada,Ada
84038,Laketown,UT,Utah,Rich,Rich
84041,Layton,UT,Utah,Davis,Davis
84064,Randolph,UT,Utah,Rich,Rich
84087,Woods Cross,UT,Utah,Davis,Davis
84112,Salt Lake City,UT,Utah,Salt Lake,Salt Lake
84401,Ogden,UT,Utah,Weber,Weber
84724,Elsinore,UT,Utah,Sevier,Sevier
84752,Minersville,UT,Utah,Beaver,Beaver
85022,Phoenix,AZ,Arizona,Maricopa,Maricopa
85256,Scottsdale,AZ,Arizona,Maricopa,Maricopa
85308,Glendale,AZ,Arizona,Maricopa,Maricopa
85323,Avondale,AZ,Arizona,Maricopa,Maricopa
85354,Tonopah,AZ,Arizona,Maricopa,Maricopa
85362,Yarnell,AZ,Arizona,Yavapai,Yavapai
85373,Sun City,AZ,Arizona,Maricopa,Maricopa
85390,Wickenburg,AZ,Arizona,Maricopa,"Maricopa,Yavapai"
85541,Payson,AZ,Arizona,Gila,Gila
85616,Huachuca City,AZ,Arizona,Cochise,Cochise
85715,Tucson,AZ,Arizona,Pima,Pima
85936,Saint Johns,AZ,Arizona,Apache,Apache
86320,Ash Fork,AZ,Arizona,Yavapai,"Yavapai,Coconino"
86334,Paulden,AZ,Arizona,Yavapai,Yavapai
86403,Lake Havasu City,AZ,Arizona,Mohave,Mohave
87112,Albuquerque,NM,New Mexico,Bernalillo,Bernalillo
87316,Fort Wingate,NM,New Mexico,McKinley,McKinley
87357,Pinehill,NM,New Mexico,Cibola,Cibola
88008,Santa Teresa,NM,New Mexico,Doña Ana,Doña Ana
88242,Hobbs,NM,New Mexico,Lea,Lea
89001,Alamo,NV,Nevada,Lincoln,"Lincoln,Nye"
89002,Henderson,NV,Nevada,Clark,Clark
89311,Baker,NV,Nevada,White Pine,White Pine
89415,Hawthorne,NV,Nevada,Mineral,Mineral
89423,Minden,NV,Nevada,Douglas,Douglas
89424,Nixon,NV,Nevada,Washoe,Washoe
89502,Reno,NV,Nevada,Washoe,Washoe
89832,Owyhee,NV,Nevada,Elko,"Elko,Owyhee"
31020,Dry Branch,GA,Georgia,Twiggs,"Twiggs,Bibb"
31036,Hawkinsville,GA,Georgia,Pulaski,"Pulaski,Houston"
31051,Lilly,GA,Georgia,Dooly,Dooly
31060,Milan,GA,Georgia,Telfair,"Telfair,Dodge"
31076,Reynolds,GA,Georgia,Taylor,"Taylor,Macon"
31512,Ambrose,GA,Georgia,Coffee,Coffee
31513,Baxley,GA,Georgia,Appling,"Appling,Jeff Davis"
31569,Woodbine,GA,Georgia,Camden,Camden
31627,Cecil,GA,Georgia,Cook,Cook
31649,Stockton,GA,Georgia,Lanier,Lanier
31738,Coolidge,GA,Georgia,Thomas,"Thomas,Colquitt"
31780,Plains,GA,Georgia,Sumter,"Sumter,Webster"
31807,Ellerslie,GA,Georgia,Harris,Harris
31808,Fortson,GA,Georgia,Harris,"Harris,Muscogee"
31829,Upatoi,GA,Georgia,Muscogee,"Muscogee,Harris"
32068,Middleburg,FL,Florida,Clay,Clay
32080,Saint Augustine,FL,Florida,St. Johns,St. Johns
32087,Sanderson,FL,Florida,Baker,Baker
32110,Bunnell,FL,Florida,Flagler,Flagler
32147,Hollister,FL,Florida,Putnam,Putnam
32176,Ormond Beach,FL,Florida,Volusia,Volusia
32256,Jacksonville,FL,Florida,Duval,Duval
32420,Alford,FL,Florida,Jackson,"Jackson,Washington"
32425,Bonifay,FL,Florida,Holmes,"Holmes,Washington"
32446,Marianna,FL,Florida,Jackson,Jackson
32607,Gainesville,FL,Florida,Alachua,Alachua
32639,Gulf Hammock,FL,Florida,Levy,Levy
32732,Geneva,FL,Florida,Seminole,Seminole
32778,Tavares,FL,Florida,Lake,Lake
32801,Orlando,FL,Florida,Orange,Orange
32807,Orlando,FL,Florida,Orange,Orange
32817,Orlando,FL,Florida,Orange,Orange
32934,Melbourne,FL,Florida,Brevard,Brevard
33010,Hialeah,FL,Florida,Miami-Dade,Miami-Dade
33018,Hialeah,FL,Florida,Miami-Dade,Miami-Dade
33043,Big Pine Key,FL,Florida,Monroe,Monroe
33122,Miami,FL,Florida,Miami-Dade,Miami-Dade
33127,Miami,FL,Florida,Miami-Dade,Miami-Dade
33316,Fort Lauderdale,FL,Florida,Broward,Broward
33351,Fort Lauderdale,FL,Florida,Broward,Broward
33610,Tampa,FL,Florida,Hillsborough,Hillsborough
33626,Tampa,FL,Florida,Hillsborough,Hillsborough
33705,Saint Petersburg,FL,Florida,Pinellas,Pinellas
33823,Auburndale,FL,Florida,Polk,Polk
33860,Mulberry,FL,Florida,Polk,Polk
33966,Fort Myers,FL,Florida,Lee,Lee
34120,Naples,FL,Florida,Collier,Collier
34431,Dunnellon,FL,Florida,Marion,"Marion,Levy"
34758,Kissimmee,FL,Florida,Osceola,Osceola
34994,Stuart,FL,Florida,Martin,"Martin,St. Lucie"
35079,Hayden,AL,Alabama,Blount,"Blount,Jefferson"
35179,Vinemont,AL,Alabama,Cullman,"Cullman,Morgan,Winston"
35464,Gainesville,AL,Alabama,Sumter,"Sumter,Greene"
35501,Jasper,AL,Alabama,Walker,Walker
35564,Hackleburg,AL,Alabama,Marion,"Marion,Franklin"
35759,Meridianville,AL,Alabama,Madison,Madison
35765,Pisgah,AL,Alabama,Jackson,"Jackson,DeKalb"
35956,Boaz,AL,Alabama,Etowah,Etowah
35962,Crossville,AL,Alabama,DeKalb,"DeKalb,Marshall"
36020,Coosada,AL,Alabama,Elmore,Elmore
36082,Troy,AL,Alabama,Pike,Pike
36256,Daviston,AL,Alabama,Tallapoosa,"Tallapoosa,Clay"
36320,Cottonwood,AL,Alabama,Houston,Houston
36374,Skipperville,AL,Alabama,Dale,"Dale,Barbour"
36420,Andalusia,AL,Alabama,Covington,"Covington,Escambia"
36425,Beatrice,AL,Alabama,Monroe,Monroe
36432,Castleberry,AL,Alabama,Conecuh,"Conecuh,Escambia"
36436,Dickinson,AL,Alabama,Clarke,Clarke
36453,Kinston,AL,Alabama,Coffee,"Coffee,Geneva,Covington"
36480,Uriah,AL,Alabama,Monroe,"Monroe,Baldwin"
36539,Fruitdale,AL,Alabama,Washington,Washington
36550,Little River,AL,Alabama,Baldwin,Baldwin
36562,Perdido,AL,Alabama,Baldwin,"Baldwin,Escambia"
36581,Sunflower,AL,Alabama,Washington,Washington
36607,Mobile,AL,Alabama,Mobile,Mobile
36701,Selma,AL,Alabama,Dallas,"Dallas,Perry"
36756,Marion,AL,Alabama,Perry,Perry
36761,Minter,AL,Alabama,Dallas,"Dallas,Lowndes,Wilcox"
36768,Pine Apple,AL,Alabama,Wilcox,"Wilcox,Monroe"
36861,Jacksons Gap,AL,Alabama,Tallapoosa,Tallapoosa
36865,Loachapoka,AL,Alabama,Lee,Lee
37013,Antioch,TN,Tennessee,Davidson,Davidson
37031,Castalian Springs,TN,Tennessee,Sumner,"Sumner,Trousdale"
37050,Cumberland City,TN,Tennessee,Stewart,"Stewart,Houston,Montgomery"
37078,Hurricane Mills,TN,Tennessee,Humphreys,"Humphreys,Hickman"
37086,La Vergne,TN,Tennessee,Rutherford,"Rutherford,Davidson"
37110,Mcminnville,TN,Tennessee,Warren,"Warren,Cannon,Grundy,Van Buren"
37211,Nashville,TN,Tennessee,Davidson,Davidson
37308,Birchwood,TN,Tennessee,Hamilton,"Hamilton,Meigs"
37352,Lynchburg,TN,Tennessee,Moore,Moore
37756,Huntsville,TN,Tennessee,Scott,Scott
37814,Morristown,TN,Tennessee,Hamblen,Hamblen
37848,Powder Springs,TN,Tennessee,Grainger,"Grainger,Union"
37852,Robbins,TN,Tennessee,Scott,"Scott,Morgan"
37857,Rogersville,TN,Tennessee,Hawkins,"Hawkins,Sullivan"
38004,Atoka,TN,Tennessee,Tipton,"Tipton,Shelby"
38060,Oakland,TN,Tennessee,Fayette,Fayette
38069,Stanton,TN,Tennessee,Haywood,"Haywood,Tipton"
38111,Memphis,TN,Tennessee,Shelby,Shelby
38134,Memphis,TN,Tennessee,Shelby,Shelby
38574,Monterey,TN,Tennessee,Putnam,"Putnam,Overton,Cumberland,Fentress"
38635,Holly Springs,MS,Mississippi,Marshall,"Marshall,Benton,Tate"
38821,Amory,MS,Mississippi,Monroe,Monroe
38849,Guntown,MS,Mississippi,Lee,"Lee,Union,Itawamba"
38866,Saltillo,MS,Mississippi,Lee,Lee
38870,Smithville,MS,Mississippi,Monroe,"Monroe,Itawamba"
57435,Cresbard,SD,South Dakota,Faulk,"Faulk,Edmunds"
57564,Onida,SD,South Dakota,Sully,"Sully,Hyde"
57747,Hot Springs,SD,South Dakota,Fall River,"Fall River,Custer"
57783,Spearfish,SD,South Dakota,Lawrence,"Lawrence,Butte"
57794,Wounded Knee,SD,South Dakota,Oglala Lakota,Oglala Lakota
58008,Barney,ND,North Dakota,Richland,Richland
58075,Wahpeton,ND,North Dakota,Richland,Richland
58325,Churchs Ferry,ND,North Dakota,Ramsey,"Ramsey,Benson"
58344,Lakota,ND,North Dakota,Nelson,"Nelson,Ramsey"
58365,Rocklake,ND,North Dakota,Towner,Towner
58476,Pingree,ND,North Dakota,Stutsman,Stutsman
58562,New Leipzig,ND,North Dakota,Grant,"Grant,Hettinger,Adams"
58564,Raleigh,ND,North Dakota,Grant,Grant
38879,Verona,MS,Mississippi,Lee,Lee
38913,Banner,MS,Mississippi,Calhoun,Calhoun
39073,Florence,MS,Mississippi,Rankin,"Rankin,Simpson"
39111,Magee,MS,Mississippi,Simpson,"Simpson,Smith"
39144,Pattison,MS,Mississippi,Claiborne,"Claiborne,Copiah,Jefferson"
39191,Wesson,MS,Mississippi,Copiah,"Copiah,Lincoln,Lawrence"
39211,Jackson,MS,Mississippi,Hinds,Hinds
39232,Flowood,MS,Mississippi,Rankin,Rankin
39365,Union,MS,Mississippi,Neshoba,"Neshoba,Newton,Leake,Kemper"
39425,Brooklyn,MS,Mississippi,Forrest,"Forrest,Perry"
39456,McLain,MS,Mississippi,Greene,"Greene,Perry"
39653,Meadville,MS,Mississippi,Franklin,"Franklin,Amite,Jefferson"
39769,Sturgis,MS,Mississippi,Oktibbeha,"Oktibbeha,Winston,Choctaw"
39824,Bluffton,GA,Georgia,Clay,"Clay,Early"
39851,Fort Gaines,GA,Georgia,Clay,Clay
40013,Coxs Creek,KY,Kentucky,Nelson,"Nelson,Spencer,Bullitt"
40019,Eminence,KY,Kentucky,Henry,"Henry,Shelby"
40076,Waddy,KY,Kentucky,Shelby,"Shelby,Franklin,Anderson"
40310,Burgin,KY,Kentucky,Mercer,Mercer
40840,Helton,KY,Kentucky,Leslie,"Leslie,Harlan"
40845,Hulen,KY,Kentucky,Bell,Bell
40854,Loyall,KY,Kentucky,Harlan,Harlan
40977,Pineville,KY,Kentucky,Bell,Bell
41042,Florence,KY,Kentucky,Boone,"Boone,Kenton"
41095,Warsaw,KY,Kentucky,Gallatin,Gallatin
41164,Olive Hill,KY,Kentucky,Carter,"Carter,Elliott,Lewis"
41203,Beauty,KY,Kentucky,Martin,Martin
41263,Tutor Key,KY,Kentucky,Johnson,Johnson
41385,Vancleve,KY,Kentucky,Breathitt,Breathitt
41464,Royalton,KY,Kentucky,Magoffin,Magoffin
41563,Shelby Gap,KY,Kentucky,Pike,Pike
41653,Prestonsburg,KY,Kentucky,Floyd,Floyd
41714,Bear Branch,KY,Kentucky,Leslie,"Leslie,Clay"
41731,Cornettsville,KY,Kentucky,Perry,"Perry,Letcher"
42120,Adolphus,KY,Kentucky,Allen,Allen
42343,Fordsville,KY,Kentucky,Ohio,"Ohio,Hancock"
42372,Sacramento,KY,Kentucky,McLean,"McLean,Muhlenberg"
42459,Sturgis,KY,Kentucky,Union,"Union,Crittenden"
42539,Liberty,KY,Kentucky,Casey,"Casey,Adair"
42713,Bonnieville,KY,Kentucky,Hart,Hart
42758,Mannsville,KY,Kentucky,Taylor,Taylor
43004,Blacklick,OH,Ohio,Franklin,Franklin
43023,Granville,OH,Ohio,Licking,Licking
43107,Bremen,OH,Ohio,Fairfield,"Fairfield,Hocking,Perry"
43151,Sedalia,OH,Ohio,Madison,Madison
43410,Clyde,OH,Ohio,Sandusky,"Sandusky,Seneca"
43434,Harbor View,OH,Ohio,Lucas,Lucas
43522,Grand Rapids,OH,Ohio,Wood,"Wood,Lucas,Henry"
43523,Grelton,OH,Ohio,Henry,Henry
43533,Lyons,OH,Ohio,Fulton,Fulton
43543,Montpelier,OH,Ohio,Williams,Williams
43547,Neapolis,OH,Ohio,Lucas,Lucas
43620,Toledo,OH,Ohio,Lucas,Lucas
43760,Mount Perry,OH,Ohio,Perry,"Perry,Muskingum,Licking"
43905,Barton,OH,Ohio,Belmont,Belmont
43917,Dillonvale,OH,Ohio,Jefferson,"Jefferson,Belmont"
43930,Hammondsville,OH,Ohio,Jefferson,"Jefferson,Columbiana"
43951,Lafferty,OH,Ohio,Belmont,Belmont
44113,Cleveland,OH,Ohio,Cuyahoga,Cuyahoga
44114,Cleveland,OH,Ohio,Cuyahoga,Cuyahoga
44133,North Royalton,OH,Ohio,Cuyahoga,Cuyahoga
44250,Lakemore,OH,Ohio,Summit,Summit
44251,Westfield Center,OH,Ohio,Medina,Medina
44280,Valley City,OH,Ohio,Medina,"Medina,Lorain"
44281,Wadsworth,OH,Ohio,Medina,"Medina,Summit"
44320,Akron,OH,Ohio,Summit,Summit
44441,Negley,OH,Ohio,Columbiana,Columbiana
44452,North Lima,OH,Ohio,Mahoning,Mahoning
44512,Youngstown,OH,Ohio,Mahoning,Mahoning
44656,Mineral City,OH,Ohio,Tuscarawas,"Tuscarawas,Carroll"
44703,Canton,OH,Ohio,Stark,Stark
44811,Bellevue,OH,Ohio,Sandusky,"Sandusky,Huron,Seneca,Erie"
44813,Bellville,OH,Ohio,Richland,"Richland,Morrow,Knox"
44824,Castalia,OH,Ohio,Erie,"Erie,Sandusky"
44874,Savannah,OH,Ohio,Ashland,Ashland
45064,Somerville,OH,Ohio,Butler,"Butler,Preble"
45148,Midland,OH,Ohio,Clinton,"Clinton,Brown"
45248,Cincinnati,OH,Ohio,Hamilton,Hamilton
45340,Maplewood,OH,Ohio,Shelby,Shelby
45424,Dayton,OH,Ohio,Montgomery,"Montgomery,Greene,Miami"
45439,Dayton,OH,Ohio,Montgomery,Montgomery
45616,Blue Creek,OH,Ohio,Adams,"Adams,Scioto"
45644,Kingston,OH,Ohio,Ross,"Ross,Pickaway"
45768,Newport,OH,Ohio,Washington,Washington
45772,Reedsville,OH,Ohio,Meigs,Meigs
45817,Bluffton,OH,Ohio,Allen,"Allen,Hancock,Putnam"
45865,Minster,OH,Ohio,Auglaize,"Auglaize,Shelby"
45874,Ohio City,OH,Ohio,Van Wert,Van Wert
45881,Rawson,OH,Ohio,Hancock,Hancock
45887,Spencerville,OH,Ohio,Allen,"Allen,Auglaize,Van Wert,Mercer"
46039,Forest,IN,Indiana,Clinton,Clinton
46069,Sheridan,IN,Indiana,Hamilton,"Hamilton,Boone,Clinton"
46165,North Salem,IN,Indiana,Hendricks,Hendricks
46225,Indianapolis,IN,Indiana,Marion,Marion
46617,South Bend,IN,Indiana,St. Joseph,St. Joseph
46704,Arcola,IN,Indiana,Allen,Allen
46761,Lagrange,IN,Indiana,LaGrange,"LaGrange,Steuben"
46771,Mongo,IN,Indiana,LaGrange,LaGrange
46915,Burlington,IN,Indiana,Carroll,Carroll
46986,Swayzee,IN,Indiana,Grant,Grant
46992,Wabash,IN,Indiana,Wabash,Wabash
47018,Dillsboro,IN,Indiana,Dearborn,"Dearborn,Ripley,Ohio"
47116,Eckerty,IN,Indiana,Crawford,Crawford
47172,Sellersburg,IN,Indiana,Clark,"Clark,Floyd"
47246,Hope,IN,Indiana,Bartholomew,Bartholomew
47247,Jonesville,IN,Indiana,Bartholomew,Bartholomew
